Decomposition & coeff fixed & coeff prop & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 20_24_1_3_0_1_0
&&&&&&&&&&&
Overlapping =  &0.5&0.9&101&1261&1761&28.0334&0&0&324176&-32417500&  \\ 
Overlapping >=  &0.5&0.9&78&952&1290&20.5054&0&0&324058&-32405700&  \\ 
Overlapping =  &0.5&0.95&93&1249&1695&26.6773&0&0&324176&-32417500&  \\ 
Overlapping >=  &0.5&0.95&82&981&1314&21.9783&0&0&324118&-32411700&  \\ 
Overlapping =  &0.5&1&100&1405&1922&29.1142&0&0&324176&-32417500&  \\ 
Overlapping >=  &0.5&1&88&1191&1532&24.0575&0&0&324176&-32417500&  \\  \hline 
Overlapping =  &0.5&0&102&1268&1832&29.263&0&0&276427&-27642600&  \\ 
Overlapping >=  &0.5&0&20&185&120&3.8162&0&0&266992&-26699200&  \\ 
Overlapping =  &0.5&0.5&94&1267&1798&27.5163&0&0&276427&-27642600&  \\ 
Overlapping >=  &0.5&0.5&55&603&776&13.7085&0&0&275037&-27503600&  \\ 
Overlapping =  &0.5&0.75&93&1215&1708&27.0512&0&0&276427&-27642600&  \\ 
Overlapping >=  &0.5&0.75&127&845&1275&38.3418&0&0&275915&-27591400&  \\ 
Overlapping =  &0.5&0.9&97&1233&1800&31.5086&0&0&276427&-27642600&  \\ 
Overlapping >=  &0.5&0.9&115&888&1320&29.4697&0&0&276239&-27623800&  \\ 
Overlapping =  &0.5&0.95&103&1293&1817&27.3671&0&0&276427&-27642600&  \\ 
Overlapping >=  &0.5&0.95&85&909&1253&21.3431&0&0&276334&-27633300&  \\ 
Overlapping =  &0.5&1&126&1378&1946&35.2192&0&0&276427&-27642600&  \\ 
Overlapping >=  &0.5&1&90&1056&1458&24.8429&0&0&276427&-27642600&  \\  \hline 
Overlapping =  &0.5&0&90&1137&1739&23.4921&0&0&338466&-33846500&  \\ 
Overlapping >=  &0.5&0&29&156&96&4.73558&0&0&331593&-33159200&  \\ 
Overlapping =  &0.5&0.5&90&1194&1668&22.7343&0&0&338466&-33846500&  \\ 
Overlapping >=  &0.5&0.5&65&780&1114&15.1025&0&0&337755&-33775400&  \\ 
Overlapping =  &0.5&0.75&95&1237&1822&24.5936&0&0&338466&-33846500&  \\ 
Overlapping >=  &0.5&0.75&77&872&1220&18.3039&0&0&338195&-33819400&  \\ 
Overlapping =  &0.5&0.9&91&1240&1721&22.8785&0&0&338466&-33846500&  \\ 
Overlapping >=  &0.5&0.9&82&921&1295&19.5783&0&0&338377&-33837600&  \\ 
Overlapping =  &0.5&0.95&94&1223&1772&24.5071&0&0&338466&-33846500&  \\ 
Overlapping >=  &0.5&0.95&98&950&1385&23.5688&0&0&338426&-33842500&  \\ 
Overlapping =  &0.5&1&96&1338&1902&25.4831&0&0&338466&-33846500&  \\ 
Overlapping >=  &0.5&1&89&1071&1552&22.3755&0&0&338466&-33846500&  \\  \hline 
Overlapping =  &0.5&0&90&1273&1684&22.8199&0&0&321148&-32114700&  \\ 
Overlapping >=  &0.5&0&21&139&83&3.22055&0&0&312859&-31285800&  \\ 
Overlapping =  &0.5&0.5&90&1291&1722&22.9407&0&0&321148&-32114700&  \\ 
Overlapping >=  &0.5&0.5&79&852&1122&18.2093&0&0&320000&-31999900&  \\ 
