Decomposition & coeff fixed & coeff prop & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 20_24_1_3_0_1_0

Overlapping >=  & 1 & 1 & 88 & 1271 & 1565 & 21.2373 & 0 & 0 & 258773 & -2.58772e+07 &  \\  \hline 
Overlapping =  & 0 & 1 & 116 & 1645 & 2002 & 31.5359 & 0 & 0 & 324176 & -3.24175e+07 &  \\ 
Overlapping =  & 0 & 1 & 93 & 1387 & 1717 & 23.5523 & 0 & 0 & 324176 & -3.24175e+07 &  \\ 
Overlapping =  & 0.25 & 1 & 103 & 1414 & 1960 & 27.2557 & 0 & 0 & 324176 & -3.24175e+07 &  \\ 
Overlapping >=  & 0.25 & 1 & 80 & 1165 & 1471 & 20.0272 & 0 & 0 & 324164 & -3.24163e+07 &  \\ 
Overlapping =  & 0.5 & 1 & 100 & 1405 & 1922 & 26.5787 & 0 & 0 & 324176 & -3.24175e+07 &  \\ 
Overlapping >=  & 0.5 & 1 & 88 & 1191 & 1532 & 22.3728 & 0 & 0 & 324152 & -3.24151e+07 &  \\ 
Overlapping =  & 0.75 & 1 & 112 & 1394 & 1915 & 28.5984 & 0 & 0 & 324176 & -3.24175e+07 &  \\ 
Overlapping >=  & 0.75 & 1 & 85 & 1189 & 1567 & 21.2743 & 0 & 0 & 324140 & -3.24139e+07 &  \\ 
Overlapping =  & 1 & 1 & 123 & 1434 & 1918 & 31.9285 & 0 & 0 & 324176 & -3.24175e+07 &  \\ 
Overlapping >=  & 1 & 1 & 92 & 1247 & 1618 & 23.5794 & 0 & 0 & 324128 & -3.24127e+07 &  \\  \hline 
Overlapping =  & 0 & 1 & 127 & 1665 & 2060 & 35.2369 & 0 & 0 & 276427 & -2.76426e+07 &  \\ 
Overlapping =  & 0 & 1 & 106 & 1368 & 1749 & 26.8762 & 0 & 0 & 276427 & -2.76426e+07 &  \\ 
Overlapping =  & 0.25 & 1 & 101 & 1352 & 1917 & 26.1058 & 0 & 0 & 276427 & -2.76426e+07 &  \\ 
Overlapping >=  & 0.25 & 1 & 96 & 1106 & 1497 & 23.9158 & 0 & 0 & 276411 & -2.7641e+07 &  \\ 
