Decomposition & iter & cols u & cols t & CPU & CPUmp & CPUpp & LB & gap & \\ \hline  % 10_24_1_3_0_1_0
&&&&&&&&&
Switch eq 0.75  &92&0&1887&55.8829&4.49507&52.1964&156778&0.804231&  \\ 
Switch ineq 0.75  &70&0&1374&50.3994&6.95901&48.2875&156778&0.804231&  \\ 
Switch eq 1.  &100&0&1853&72.8297&5.53384&69.2036&156778&0.804231&  \\ 
Switch ineq 1.  &79&0&1470&52.1627&3.71538&49.8696&156778&0.804231&  \\  \hline 
Switch eq 0.  &155&0&2413&114.178&7.25395&108.043&124863&0.0451292&  \\ 
Switch ineq 0.  &174&0&2190&97.5578&8.64513&93.0865&124863&0.0451292&  \\ 
Switch eq 0.25  &90&0&1897&50.8892&4.97648&47.893&124863&0.0451292&  \\ 
Switch ineq 0.25  &73&0&1281&39.8622&2.42434&38.2466&124863&0.0451292&  \\ 
Switch eq 0.5  &121&0&1948&88.4254&8.80379&84.6952&124863&0.0451292&  \\ 
Switch ineq 0.5  &71&0&1249&31.9459&2.4985&30.5882&124863&0.0451292&  \\ 
Switch eq 0.75  &104&0&1897&60.0308&3.92466&57.1705&124863&0.0451292&  \\ 
Switch ineq 0.75  &62&0&1284&23.3685&2.02537&21.921&124863&0.0451292&  \\ 
Switch eq 1.  &123&0&1913&107.777&7.05988&104.301&124863&0.0451292&  \\ 
Switch ineq 1.  &63&0&1183&28.8846&1.88311&27.5894&124863&0.0451292&  \\  \hline 
Switch eq 0.  &136.8&0&2455.8&68.51532&9.965801&62.82763&150795&0.274312&  \\ 
Switch ineq 0.  &143.3&0&2390.8&69.22221&11.800231&63.95369&150795&0.274312&  \\ 
Switch eq 0.25  &99.4&0&1886.1&45.38161&6.143519&42.16642&150795&0.274312&  \\ 
Switch ineq 0.25  &69.8&0&1333.3&27.42323&3.429524&25.55615&150794.9&0.274312&  \\ 
Switch eq 0.5  &103.8&0&1898.2&50.35765&6.332&47.00881&150795&0.274312&  \\ 
Switch ineq 0.5  &71.2&0&1343&29.95399&4.080828&28.02969&150795&0.274312&  \\ 
Switch eq 0.75  &98&0&1896.5&43.6447&5.994535&40.36284&150795&0.274312&  \\ 
Switch ineq 0.75  &71.1&0&1337.7&28.16583&3.984045&26.29287&150795&0.274312&  \\ 
Switch eq 1.  &102.1&0&1889.3&53.20631&6.018297&49.80151&150795&0.274312&  \\ 
Switch ineq 1.  &70.4&0&1337.4&30.45085&3.779094&28.56316&150795&0.274312&  \\  \hline 
